target,donor,weighted_ks,mean_ks,marginal_energy,sinkhorn_wasserstein
40,19,0.1167567348496513,0.1554638767647415,1.1361285579308416,0.3255223487271764
40,20,0.0785565151775257,0.1024209113326966,0.4539667745941541,0.2893238117179178
40,21,0.0649301458995954,0.1380933799021336,1.0905500608846332,0.2262858817414239
40,22,0.0330030609667593,0.1280163151681315,0.9551147754129564,0.1956750645703319
40,23,0.0300968892959657,0.1400617242183998,0.8900235570950551,0.2252768824191834
40,24,0.0318018756767919,0.0969720747027341,0.3274692877845057,0.2516794988578578
40,25,0.0726898196500338,0.1190061273309005,0.5233014939846214,0.2653345098787319
40,26,0.025823059508782,0.1470037564730945,1.1018475749447956,0.2998913778220031
40,27,0.0420081009366663,0.0964015832472474,0.5344371529934938,0.2283936874021169
40,28,0.0350748552777558,0.1281146017753443,1.0368478472328424,0.3447775039334199
40,29,0.0386337578896588,0.0951941779081085,0.2899970364738673,0.2457727088357986
40,30,0.0605878288161771,0.0965698052065646,0.4924459308864074,0.252695315165066
40,31,0.0472636989488728,0.1053487185730875,0.6037451749039049,0.185019776145868
40,32,0.0462972494712259,0.1091602883906813,0.9374935529612506,0.20054875092399
40,33,0.0590462539388554,0.1631077899995619,1.1545530548498786,0.2820036776520745
40,34,0.0465663559219772,0.1087707318791529,1.258168738022723,0.1477081591263712
40,35,0.0710257327228186,0.0970612248228463,0.756777123073399,0.2266347025306777
40,36,0.0431281625290274,0.0983691351895005,1.2822775943887943,0.159997003782455
40,37,0.0911141874083876,0.1081166316832661,0.6250443409650243,0.2509063284412561
40,45,0.0363773752290511,0.1276204881131817,1.1366029683825225,0.2369724615833623
40,46,0.048022352504284,0.1394031223724161,1.259083013151073,0.2741829838870438
40,47,0.0309581004273941,0.1118085730248422,1.0937148369831091,0.1815213550520215
40,48,0.0315533216455735,0.1182215464661993,1.0436724215150854,0.190431821805866
40,49,0.0150742393039134,0.082405525437064,0.8949795188819148,0.1536845344872182
40,50,0.0249553541407704,0.110293015294591,0.9005322833302246,0.2241903652979093
40,51,0.0474674395525317,0.1127849615585072,0.922766962813653,0.1939388378041712
40,52,0.0451670353634677,0.1256142304792096,1.235027414044008,0.2174189467649642
40,53,0.0436253097278151,0.1394238156738459,1.4371690240262942,0.5036685101759858
40,54,0.1269770741259265,0.1316821966711625,1.4057160535120805,0.3678435767154389
40,55,0.107448645602093,0.1426011734375004,0.8970489890995411,0.3035476630182892
40,56,0.0991679937718586,0.1507773372300982,0.8551643002089742,0.3133333364921966
40,57,0.1606462788849216,0.1514828904541017,1.1863015623424895,0.4119571318318196
40,58,0.1587553812698202,0.1428928094313567,1.041181685817293,0.4735109541373478
40,59,0.2331123580910882,0.1014945350404436,0.5776269289103382,0.5677163275713765
40,60,0.132658774968658,0.1632538033556131,1.4910447424897648,0.4921958240138348
40,61,0.2573176279839111,0.1399166459722297,0.6848287638367478,0.6159957636685122
40,62,0.2331062040309069,0.2689800392364486,1.7661727616569007,
40,63,0.250560102832042,0.2129130555999338,1.7462860461224596,0.8282583751311785
40,64,0.2739744268985772,0.1790651948018684,1.4758902423883054,0.7027871424521424
40,65,0.2151780443426814,0.1819853417688857,1.7111026399061533,0.5115908641632145
40,66,0.2268868393340976,0.1801930791876557,1.6835612923317589,0.5219765927407618
